,MEMBER_NO,clusters
1494,14855,2.0
1495,15007,2.0
1496,46060,5.0
1497,5560,2.0
1498,40738,2.0
1499,29664,2.0
1500,45867,2.0
1501,58729,5.0
1502,624,2.0
1503,29370,2.0
1504,58018,2.0
1505,55330,2.0
1506,1250,2.0
1507,29919,2.0
1508,32521,2.0
1509,42220,2.0
1510,26771,2.0
1511,56087,5.0
1512,49264,2.0
1513,35942,2.0
1514,11478,2.0
1515,54720,2.0
1516,30475,2.0
1517,60165,2.0
1518,26999,2.0
1519,50952,2.0
1520,9976,2.0
1521,48605,2.0
1522,14486,2.0
1523,48174,2.0
1524,19071,2.0
1525,2579,2.0
1526,44660,2.0
1527,55008,2.0
1528,39920,2.0
1529,58123,2.0
1530,58190,2.0
1531,62481,5.0
1532,2206,2.0
1533,51020,5.0
1534,44638,2.0
1535,56605,2.0
1536,54731,2.0
1537,743,2.0
1538,19726,2.0
1539,47937,5.0
1540,60067,2.0
1541,35554,2.0
1542,18058,2.0
1543,23884,2.0
1544,21057,2.0
1545,31648,2.0
1546,4228,2.0
1547,35307,2.0
1548,56554,2.0
1549,57270,0.0
1550,46906,2.0
1551,24611,2.0
1552,3962,2.0
1553,61968,5.0
1554,43481,2.0
1555,17928,2.0
1556,58234,2.0
1557,60609,2.0
1558,51429,2.0
1559,27144,2.0
1560,18961,2.0
1561,3001,2.0
1562,32415,2.0
1563,13360,2.0
1564,57607,2.0
1565,34382,2.0
1566,16663,2.0
1567,46300,2.0
1568,5487,2.0
1569,36879,2.0
1570,26099,2.0
1571,20688,2.0
1572,46092,2.0
1573,2674,2.0
1574,58557,2.0
1575,29524,2.0
1576,38533,2.0
1577,61722,2.0
1578,11955,2.0
1579,39810,2.0
1580,3150,2.0
1581,47424,2.0
1582,34587,2.0
1583,1379,2.0
1584,21791,2.0
1585,31500,2.0
1586,62620,2.0
1587,36745,2.0
1588,29090,2.0
1589,57025,2.0
1590,36013,2.0
1591,38210,2.0
1592,2119,2.0
1593,8161,2.0
1594,31112,2.0
1595,39608,2.0
1596,28074,2.0
1597,33308,2.0
1598,41200,2.0
1599,31469,5.0
1600,44607,2.0
1601,62928,2.0
1602,8906,2.0
1603,62853,2.0
1604,20142,2.0
1605,27080,2.0
1606,32976,2.0
1607,60481,2.0
1608,35760,2.0
1609,21193,2.0
1610,26993,2.0
1611,21640,2.0
1612,34440,2.0
1613,45626,2.0
1614,33221,2.0
1615,2211,2.0
1616,11430,2.0
1617,62539,2.0
1618,47965,2.0
1619,53621,2.0
1620,19566,2.0
1621,30241,2.0
1622,57994,2.0
1623,11026,5.0
1624,3083,2.0
1625,47614,2.0
1626,58898,2.0
1627,39495,2.0
1628,1391,2.0
1629,12126,2.0
1630,7827,2.0
1631,49675,2.0
1632,57450,2.0
1633,42390,2.0
1634,1079,2.0
1635,38057,2.0
1636,37098,2.0
1637,36632,2.0
1638,45929,2.0
1639,48026,2.0
1640,52730,2.0
1641,51358,2.0
1642,10243,2.0
1643,11636,2.0
1644,24300,2.0
1645,45823,2.0
1646,48404,2.0
1647,24606,2.0
1648,54915,2.0
1649,46456,2.0
1650,21765,2.0
1651,39192,2.0
1652,45170,2.0
1653,36718,2.0
1654,45432,2.0
1655,53479,2.0
1656,51445,2.0
1657,3287,2.0
1658,1291,2.0
1659,53284,2.0
1660,1209,2.0
1661,26913,2.0
1662,26379,2.0
1663,29235,2.0
1664,48062,2.0
1665,38102,2.0
1666,12824,2.0
1667,41809,2.0
1668,20878,2.0
1669,39437,2.0
1670,51239,2.0
1671,47336,2.0
1672,56076,2.0
1673,10510,2.0
1674,653,2.0
1675,29082,2.0
1676,53298,2.0
1677,45689,2.0
1678,51247,2.0
1679,5848,2.0
1680,38677,2.0
1681,12151,2.0
1682,29085,2.0
1683,29355,2.0
1684,145,2.0
1685,29239,2.0
1686,22657,2.0
1687,16965,2.0
1688,58013,2.0
1689,56168,2.0
1690,47091,2.0
1691,21271,2.0
1692,36017,2.0
1693,12225,2.0
1694,43645,2.0
1695,48362,2.0
1696,7947,2.0
1697,9877,2.0
1698,34543,2.0
1699,4654,2.0
1700,16386,2.0
1701,62934,3.0
1702,22346,2.0
1703,46448,2.0
1704,12430,2.0
1705,28053,2.0
1706,19687,2.0
1707,26706,2.0
1708,58728,2.0
1709,53719,5.0
1710,29386,2.0
1711,19530,2.0
1712,5628,2.0
1713,49972,2.0
1714,13213,2.0
1715,48811,2.0
1716,13901,5.0
1717,10181,5.0
1718,28160,2.0
1719,48298,2.0
1720,4280,2.0
1721,13625,2.0
1722,41040,2.0
1723,55076,2.0
1724,28554,2.0
1725,33649,2.0
1726,52751,2.0
1727,26994,2.0
1728,54864,2.0
1729,8646,2.0
1730,57934,2.0
1731,11420,2.0
1732,28149,2.0
1733,54251,2.0
1734,3437,2.0
1735,46213,2.0
1736,51269,2.0
1737,4750,2.0
1738,38352,2.0
1739,38188,2.0
1740,26989,2.0
1741,37617,2.0
1742,24393,2.0
1743,38052,2.0
1744,4842,2.0
1745,62002,2.0
1746,54821,2.0
1747,53145,2.0
1748,62631,2.0
1749,7524,2.0
1750,5593,2.0
1751,38666,2.0
1752,15116,2.0
1753,34767,2.0
1754,53533,2.0
1755,25990,2.0
1756,28677,2.0
1757,45890,2.0
1758,51011,2.0
1759,45818,2.0
1760,40067,2.0
1761,47783,2.0
1762,49838,2.0
1763,31130,2.0
1764,54125,2.0
1765,60638,2.0
1766,48508,2.0
1767,47302,2.0
1768,53740,2.0
1769,34103,2.0
1770,47581,5.0
1771,58954,2.0
1772,13649,2.0
1773,14106,5.0
1774,8719,2.0
1775,20395,2.0
1776,37430,2.0
1777,37075,2.0
1778,16646,2.0
1779,3698,2.0
1780,23925,2.0
1781,52777,2.0
1782,44794,2.0
1783,53800,2.0
1784,17711,2.0
1785,36720,2.0
1786,24159,2.0
1787,39321,2.0
1788,45933,2.0
1789,54738,2.0
1790,1064,2.0
1791,2289,2.0
1792,53604,2.0
1793,23989,2.0
1794,38298,2.0
1795,38796,2.0
1796,10993,2.0
1797,28259,2.0
1798,61072,2.0
1799,24509,2.0
1800,35702,2.0
1801,29730,2.0
1802,26977,2.0
1803,25692,2.0
1804,29809,2.0
1805,36699,2.0
1806,50179,2.0
1807,22671,2.0
1808,19320,2.0
1809,56049,2.0
1810,21055,2.0
1811,50335,3.0
1812,23511,2.0
1813,31272,2.0
1814,21852,2.0
1815,53764,2.0
1816,44943,2.0
1817,18849,2.0
1818,59221,2.0
1819,18757,2.0
1820,13439,2.0
1821,22588,2.0
1822,42872,5.0
1823,35142,2.0
1824,33177,2.0
1825,29766,2.0
1826,36523,2.0
1827,43910,2.0
1828,48225,2.0
1829,31693,2.0
1830,39301,2.0
1831,16729,2.0
1832,40361,2.0
1833,9883,5.0
1834,12518,5.0
1835,3139,2.0
1836,17750,2.0
1837,57505,2.0
1838,35476,2.0
1839,33512,2.0
1840,32592,2.0
1841,44968,2.0
1842,1114,2.0
1843,27042,5.0
1844,47080,2.0
1845,9872,2.0
1846,10298,2.0
1847,14665,5.0
1848,22285,2.0
1849,32305,5.0
1850,35630,2.0
1851,26365,2.0
1852,45674,2.0
1853,14442,2.0
1854,56452,2.0
1855,42691,2.0
1856,48276,2.0
1857,46706,2.0
1858,8231,2.0
1859,39667,2.0
1860,56350,2.0
1861,40046,2.0
1862,26644,2.0
1863,38068,2.0
1864,17742,2.0
1865,22898,2.0
1866,62,2.0
1867,55014,2.0
1868,38051,2.0
1869,38547,5.0
1870,55124,2.0
1871,29299,2.0
1872,15710,2.0
1873,48622,2.0
1874,14739,2.0
1875,17478,2.0
1876,9825,2.0
1877,50219,2.0
1878,38171,2.0
1879,32943,2.0
1880,23235,2.0
1881,730,2.0
1882,2678,2.0
1883,46724,2.0
1884,20783,2.0
1885,39744,2.0
1886,47633,2.0
1887,27764,2.0
1888,11778,2.0
1889,29346,2.0
1890,36948,2.0
1891,40320,2.0
1892,38579,2.0
1893,8858,5.0
1894,20364,2.0
1895,62775,2.0
1896,1875,2.0
1897,46067,2.0
1898,680,2.0
1899,56244,2.0
1900,44979,2.0
1901,62567,2.0
1902,62727,2.0
1903,2035,5.0
1904,27919,2.0
1905,5370,2.0
1906,2175,5.0
1907,59206,2.0
1908,27121,2.0
1909,3091,2.0
1910,47116,2.0
1911,54703,2.0
1912,36739,2.0
1913,39239,2.0
1914,47198,2.0
1915,43663,2.0
1916,9519,2.0
1917,9863,2.0
1918,47804,2.0
1919,25962,2.0
1920,45158,2.0
1921,45403,2.0
1922,35534,2.0
1923,23176,2.0
1924,52247,2.0
1925,15278,2.0
1926,4638,2.0
1927,3812,2.0
1928,12637,2.0
1929,4191,5.0
1930,15073,2.0
1931,50697,2.0
1932,62179,2.0
1933,35268,2.0
1934,44699,2.0
1935,55253,0.0
1936,13648,2.0
1937,36719,2.0
1938,58905,2.0
1939,54371,2.0
1940,15906,2.0
1941,46014,2.0
1942,53782,2.0
1943,38083,2.0
1944,58570,2.0
1945,37748,2.0
1946,57009,2.0
1947,39209,2.0
1948,53951,2.0
1949,19985,2.0
1950,28119,2.0
1951,11006,2.0
1952,2071,2.0
1953,43153,2.0
1954,13880,2.0
1955,2690,5.0
1956,29503,2.0
1957,19345,2.0
1958,48210,2.0
1959,50902,0.0
1960,12445,2.0
1961,21335,2.0
1962,799,2.0
1963,272,2.0
1964,47423,2.0
1965,53716,2.0
1966,7515,2.0
1967,54810,2.0
1968,57005,2.0
1969,31411,2.0
1970,57332,2.0
1971,38521,2.0
1972,22093,2.0
1973,39213,2.0
1974,2555,2.0
1975,61760,2.0
1976,35455,2.0
1977,49130,2.0
1978,60207,2.0
1979,19357,2.0
1980,23817,3.0
1981,19396,5.0
1982,52639,2.0
1983,37704,2.0
1984,62267,2.0
1985,11181,2.0
1986,13105,2.0
1987,16700,5.0
1988,61568,2.0
1989,49899,5.0
1990,14982,2.0
1991,30180,2.0
1992,44809,2.0
1993,1080,2.0
1994,24741,2.0
1995,30721,2.0
1996,21718,2.0
1997,38331,2.0
1998,29214,2.0
1999,40610,2.0
2000,62709,2.0
2001,16947,2.0
2002,57666,2.0
2003,26258,5.0
2004,47852,2.0
2005,27985,2.0
2006,20398,2.0
2007,21780,2.0
2008,44410,2.0
2009,2134,2.0
2010,46125,2.0
2011,48114,2.0
2012,51625,2.0
2013,56537,2.0
2014,27640,2.0
2015,19167,2.0
2016,17759,2.0
2017,34733,2.0
2018,12543,2.0
2019,47576,2.0
2020,26103,2.0
2021,11064,2.0
2022,53178,2.0
2023,5308,2.0
2024,19615,2.0
2025,23581,2.0
2026,2257,2.0
2027,47064,2.0
2028,21226,2.0
2029,54659,2.0
2030,29207,2.0
2031,49389,2.0
2032,16196,2.0
2033,26011,2.0
2034,28444,2.0
2035,38565,2.0
2036,49038,2.0
2037,36880,2.0
2038,9587,2.0
2039,9609,2.0
2040,56098,2.0
2041,2657,2.0
2042,53670,2.0
2043,29203,2.0
2044,37164,2.0
2045,53677,2.0
2046,38379,2.0
2047,56070,2.0
2048,52946,2.0
2049,31091,2.0
2050,19263,2.0
2051,41846,2.0
2052,36961,2.0
2053,35618,2.0
2054,59541,2.0
2055,11768,2.0
2056,15017,2.0
2057,44842,2.0
2058,20636,5.0
2059,12608,4.0
2060,49795,2.0
2061,30951,2.0
2062,37079,2.0
2063,58647,2.0
2064,5758,2.0
2065,59608,2.0
2066,62020,5.0
2067,38801,2.0
2068,46511,2.0
2069,2654,2.0
2070,8944,5.0
2071,51534,2.0
2072,20347,2.0
2073,47593,2.0
2074,57071,2.0
2075,46108,2.0
2076,40709,2.0
2077,14554,2.0
2078,3848,2.0
2079,32615,2.0
2080,43953,2.0
2081,45918,2.0
2082,20153,5.0
2083,59974,2.0
2084,47429,5.0
2085,32166,2.0
2086,9580,2.0
2087,48248,2.0
2088,32134,2.0
2089,58221,0.0
2090,39825,2.0
2091,2478,2.0
2092,500,2.0
2093,21225,5.0
2094,46081,0.0
2095,17650,2.0
2096,8736,2.0
2097,39836,5.0
2098,39579,2.0
2099,30331,2.0
2100,30325,2.0
2101,18201,2.0
2102,2045,2.0
2103,288,2.0
2104,50522,2.0
2105,23412,2.0
2106,12647,2.0
2107,37273,2.0
2108,51570,2.0
2109,12869,2.0
2110,26864,2.0
2111,12344,2.0
2112,28030,2.0
2113,31637,1.0
2114,36830,2.0
2115,23239,5.0
2116,21532,2.0
2117,55170,2.0
2118,19582,5.0
2119,59398,2.0
2120,10489,2.0
2121,10816,2.0
2122,46269,2.0
2123,48719,2.0
2124,18171,2.0
2125,13581,2.0
2126,44859,2.0
2127,23987,1.0
2128,38012,2.0
2129,39230,2.0
2130,1824,2.0
2131,60269,2.0
2132,47188,2.0
2133,31230,1.0
2134,49710,2.0
2135,5261,2.0
2136,13858,2.0
2137,3939,2.0
2138,1225,2.0
2139,14631,2.0
2140,24495,2.0
2141,13357,2.0
2142,56405,2.0
2143,59947,2.0
2144,5592,2.0
2145,19994,2.0
2146,10280,5.0
2147,56698,2.0
2148,31153,2.0
2149,17963,2.0
2150,5891,2.0
2151,37374,2.0
2152,43755,2.0
2153,47220,2.0
2154,26442,2.0
2155,38373,2.0
2156,34855,2.0
2157,38561,2.0
2158,11812,2.0
2159,52847,2.0
2160,30350,2.0
2161,8316,2.0
2162,1771,2.0
2163,57536,2.0
2164,23089,2.0
2165,27626,2.0
2166,17940,2.0
2167,51310,2.0
2168,60039,2.0
2169,37995,2.0
2170,36856,2.0
2171,115,2.0
2172,38033,2.0
2173,44946,2.0
2174,29241,2.0
2175,57082,2.0
2176,19612,2.0
2177,38206,2.0
2178,38605,2.0
2179,989,5.0
2180,38249,5.0
2181,48040,2.0
2182,4935,2.0
2183,29316,2.0
2184,43196,2.0
2185,10991,2.0
2186,29108,2.0
2187,14410,2.0
2188,2577,2.0
2189,32891,2.0
2190,49348,5.0
2191,37784,2.0
2192,41520,2.0
2193,52926,2.0
2194,57494,2.0
2195,31558,2.0
2196,38896,2.0
2197,3045,2.0
2198,8356,2.0
2199,59818,2.0
2200,19272,2.0
2201,9910,2.0
2202,60677,2.0
2203,18915,2.0
2204,54754,2.0
2205,2465,2.0
2206,60536,2.0
2207,53541,2.0
2208,47081,2.0
2209,62372,2.0
2210,9297,5.0
2211,31003,2.0
2212,50416,5.0
2213,35110,2.0
2214,20897,1.0
2215,24241,2.0
2216,33167,2.0
2217,47441,2.0
2218,4136,2.0
2219,13969,2.0
2220,18071,2.0
2221,59189,2.0
2222,35539,2.0
2223,45852,2.0
2224,47688,2.0
2225,28179,2.0
2226,45041,2.0
2227,29359,2.0
2228,48674,2.0
2229,49252,2.0
2230,33185,5.0
2231,56213,2.0
2232,53977,2.0
2233,38368,2.0
2234,48379,2.0
2235,22032,2.0
2236,39972,2.0
2237,14576,2.0
2238,36757,2.0
2239,13499,3.0
2240,48512,2.0
2241,30898,2.0
2242,62921,5.0
2243,4060,2.0
2244,14085,2.0
2245,47597,2.0
2246,14891,2.0
2247,24798,2.0
2248,8884,2.0
2249,38124,2.0
2250,38175,2.0
2251,49660,2.0
2252,11007,5.0
2253,30516,2.0
2254,39015,2.0
2255,26483,2.0
2256,22364,2.0
2257,9787,2.0
2258,26725,2.0
2259,49798,2.0
2260,35714,2.0
2261,50632,2.0
2262,35901,2.0
2263,3059,2.0
2264,56434,2.0
2265,30971,2.0
2266,26855,2.0
2267,5702,2.0
2268,17531,2.0
2269,26947,2.0
2270,54423,2.0
2271,11875,2.0
2272,10988,2.0
2273,26764,5.0
2274,11083,2.0
2275,10061,2.0
2276,47685,2.0
2277,8066,2.0
2278,37661,2.0
2279,20245,2.0
2280,17772,2.0
2281,8641,2.0
2282,19078,2.0
2283,5890,2.0
2284,32082,2.0
2285,47421,2.0
2286,44520,2.0
2287,18148,2.0
2288,13022,2.0
2289,41190,2.0
2290,22152,0.0
2291,50246,2.0
2292,50736,2.0
2293,4262,2.0
2294,20547,2.0
2295,44623,2.0
2296,59690,5.0
2297,13567,2.0
2298,57739,2.0
2299,18952,2.0
2300,31182,3.0
2301,20456,2.0
2302,30707,2.0
2303,55039,2.0
2304,11639,2.0
2305,8509,2.0
2306,47205,2.0
2307,2901,2.0
2308,30927,2.0
2309,28007,2.0
2310,27790,2.0
2311,13440,2.0
2312,54937,2.0
2313,1214,2.0
2314,53573,2.0
2315,6233,2.0
2316,6136,2.0
2317,13040,2.0
2318,13935,2.0
2319,48774,2.0
2320,56714,2.0
2321,20905,2.0
2322,20089,2.0
2323,41061,2.0
2324,28465,2.0
2325,30405,2.0
2326,20876,2.0
2327,45061,2.0
2328,62381,2.0
2329,40693,2.0
2330,43675,2.0
2331,44679,2.0
2332,2125,2.0
2333,41877,5.0
2334,41424,2.0
2335,30711,5.0
2336,14853,2.0
2337,24656,2.0
2338,14114,2.0
2339,26551,2.0
2340,46564,2.0
2341,2921,2.0
2342,19311,2.0
2343,11470,2.0
2344,55324,2.0
2345,32784,2.0
2346,10318,2.0
2347,27625,2.0
2348,46454,5.0
2349,20338,2.0
2350,58690,2.0
2351,33734,2.0
2352,61615,2.0
2353,10,2.0
2354,41221,2.0
2355,50805,2.0
2356,21243,5.0
2357,18661,2.0
2358,38599,2.0
2359,39257,2.0
2360,50389,2.0
2361,30712,2.0
2362,21473,2.0
2363,19335,2.0
2364,32114,2.0
2365,53767,2.0
2366,5063,2.0
2367,10608,2.0
2368,39790,2.0
2369,47981,2.0
2370,41245,2.0
2371,31535,2.0
2372,46003,5.0
2373,50690,2.0
2374,5116,2.0
2375,62674,2.0
2376,48564,5.0
2377,57201,2.0
2378,57995,2.0
2379,56732,2.0
2380,35159,2.0
2381,35921,2.0
2382,62748,2.0
2383,50151,2.0
2384,29194,2.0
2385,53214,2.0
2386,11794,2.0
2387,41971,2.0
2388,57534,2.0
2389,49064,2.0
2390,62448,2.0
2391,11035,2.0
2392,3519,2.0
2393,29053,2.0
2394,36738,2.0
2395,24060,2.0
2396,4983,5.0
2397,1994,2.0
2398,48823,2.0
2399,4618,2.0
2400,21046,2.0
2401,15753,2.0
2402,8065,2.0
2403,57838,2.0
2404,5627,2.0
2405,20160,2.0
2406,36620,2.0
2407,23175,2.0
2408,15254,2.0
2409,38951,2.0
2410,47321,2.0
2411,56330,2.0
2412,35267,2.0
2413,37002,2.0
2414,54978,2.0
2415,12048,2.0
2416,58322,2.0
2417,52938,2.0
2418,49918,2.0
2419,19526,2.0
2420,6411,2.0
2421,8548,1.0
2422,30436,2.0
2423,57601,2.0
2424,49691,2.0
2425,14113,2.0
2426,11708,2.0
2427,24967,2.0
2428,18693,2.0
2429,53805,2.0
2430,43113,2.0
2431,3099,2.0
2432,18920,2.0
2433,36172,2.0
2434,17821,2.0
2435,48201,2.0
2436,59137,2.0
2437,15200,2.0
2438,16719,2.0
2439,25887,2.0
2440,49402,2.0
2441,2642,2.0
2442,21488,2.0
2443,11363,2.0
2444,39248,2.0
2445,4429,5.0
2446,56844,2.0
2447,14471,5.0
2448,36544,2.0
2449,32174,2.0
2450,8955,2.0
2451,2838,2.0
2452,62619,2.0
2453,1758,2.0
2454,35961,2.0
2455,56211,2.0
2456,14985,2.0
2457,21509,2.0
2458,61454,2.0
2459,45627,2.0
2460,38008,5.0
2461,54021,5.0
2462,29450,2.0
2463,51856,2.0
2464,10545,2.0
2465,6205,2.0
2466,55978,2.0
2467,20482,2.0
2468,35607,2.0
2469,35784,2.0
2470,46796,2.0
2471,49936,2.0
2472,14191,2.0
2473,17173,2.0
2474,41481,2.0
2475,17460,2.0
2476,850,2.0
2477,18028,2.0
2478,2016,2.0
2479,12591,2.0
2480,56206,2.0
2481,45015,2.0
2482,51544,2.0
2483,39417,5.0
2484,51113,2.0
2485,23225,2.0
2486,13859,2.0
2487,6328,2.0
2488,15956,2.0
2489,39236,2.0
2490,38515,2.0
2491,9766,2.0
2492,23538,2.0
2493,53638,2.0
2494,29155,5.0
2495,47419,2.0
2496,47166,2.0
2497,32533,2.0
2498,18104,5.0
2499,20460,2.0
2500,58795,2.0
2501,48199,2.0
2502,7089,2.0
2503,21787,5.0
2504,31631,2.0
2505,36069,2.0
2506,12467,5.0
2507,18788,2.0
2508,62688,2.0
2509,31986,2.0
2510,58606,2.0
2511,55166,5.0
2512,44347,2.0
2513,21287,2.0
2514,2299,2.0
2515,59535,2.0
2516,2629,2.0
2517,61327,2.0
2518,14353,2.0
2519,4896,2.0
2520,24253,2.0
2521,1644,2.0
2522,50785,2.0
2523,47482,2.0
2524,23337,2.0
2525,7569,2.0
2526,46360,2.0
2527,4818,2.0
2528,28220,2.0
2529,51798,2.0
2530,7067,2.0
2531,61770,2.0
2532,40972,2.0
2533,3243,2.0
2534,55057,2.0
2535,4716,2.0
2536,10866,2.0
2537,53217,2.0
2538,51332,2.0
2539,30813,2.0
2540,20135,5.0
2541,4377,2.0
2542,8653,2.0
2543,12256,2.0
2544,8743,1.0
2545,27633,2.0
2546,2030,2.0
2547,37192,2.0
2548,35952,2.0
2549,13813,2.0
2550,35094,2.0
2551,593,2.0
2552,57329,2.0
2553,19978,5.0
2554,9989,2.0
2555,38539,1.0
2556,37165,2.0
2557,17005,2.0
2558,9806,2.0
2559,1728,2.0
2560,39098,2.0
2561,39711,5.0
2562,34239,3.0
2563,26982,2.0
2564,48895,2.0
2565,3355,2.0
2566,7855,2.0
2567,20533,2.0
2568,43266,2.0
2569,2405,5.0
2570,23268,2.0
2571,37381,2.0
2572,47431,2.0
2573,18274,2.0
2574,54755,2.0
2575,2068,2.0
2576,13838,2.0
2577,20256,2.0
2578,53707,2.0
2579,57111,2.0
2580,34218,2.0
2581,18745,2.0
2582,2971,2.0
2583,13441,2.0
2584,53517,2.0
2585,24647,2.0
2586,53691,2.0
2587,52719,2.0
2588,34898,2.0
2589,27010,2.0
2590,8899,5.0
2591,47457,5.0
2592,15053,2.0
2593,54038,2.0
2594,26427,0.0
2595,19650,2.0
2596,20882,2.0
2597,29920,2.0
2598,49945,2.0
2599,39515,2.0
2600,62984,2.0
2601,55288,5.0
2602,2784,2.0
2603,29242,2.0
2604,2116,2.0
2605,55177,0.0
2606,20284,2.0
2607,38991,2.0
2608,17430,2.0
2609,7612,2.0
2610,26185,2.0
2611,35414,5.0
2612,29387,2.0
2613,15474,2.0
2614,19322,2.0
2615,11461,2.0
2616,52907,2.0
2617,35586,2.0
2618,30275,5.0
2619,24235,2.0
2620,7686,2.0
2621,30042,5.0
2622,43595,4.0
2623,40209,2.0
2624,2023,2.0
2625,8869,2.0
2626,36717,2.0
2627,36191,2.0
2628,62951,2.0
2629,61889,2.0
2630,34759,2.0
2631,14645,2.0
2632,19094,2.0
2633,10837,2.0
2634,4578,2.0
2635,32611,2.0
2636,25863,2.0
2637,30958,2.0
2638,56224,2.0
2639,55100,2.0
2640,13066,2.0
2641,9143,4.0
2642,12882,2.0
2643,61368,2.0
2644,19352,2.0
2645,39404,2.0
2646,44816,2.0
2647,19274,2.0
2648,13327,2.0
2649,882,2.0
2650,46361,2.0
2651,45930,2.0
2652,32631,2.0
2653,41307,2.0
2654,37683,5.0
2655,4705,2.0
2656,47632,2.0
2657,23171,2.0
2658,16873,2.0
2659,22764,2.0
2660,38326,2.0
2661,40782,2.0
2662,14446,2.0
2663,26714,5.0
2664,29729,2.0
2665,20341,2.0
2666,9516,2.0
2667,21131,2.0
2668,18893,2.0
2669,35095,2.0
2670,40838,2.0
2671,19690,2.0
2672,31948,2.0
2673,19198,2.0
2674,57276,2.0
2675,37358,2.0
2676,28071,2.0
2677,53661,2.0
2678,43525,2.0
2679,39882,2.0
2680,13043,2.0
2681,55795,2.0
2682,55951,2.0
2683,576,2.0
2684,15174,2.0
2685,31733,2.0
2686,40197,2.0
2687,12040,2.0
2688,56712,2.0
2689,35755,2.0
2690,4161,2.0
2691,45531,2.0
2692,18987,2.0
2693,17972,2.0
2694,8481,5.0
2695,56837,5.0
2696,39864,2.0
2697,25734,2.0
2698,45831,2.0
2699,35909,2.0
2700,33777,5.0
2701,2490,2.0
2702,47074,2.0
2703,35496,2.0
2704,35756,2.0
2705,20801,2.0
2706,53418,2.0
2707,18164,2.0
2708,579,2.0
2709,2622,2.0
2710,14608,1.0
2711,41895,2.0
2712,29032,2.0
2713,11300,2.0
2714,24101,2.0
2715,42756,2.0
2716,56493,2.0
2717,5666,2.0
2718,61929,2.0
2719,36968,2.0
2720,11236,2.0
2721,737,2.0
2722,4494,2.0
2723,60776,2.0
2724,35751,2.0
2725,9169,2.0
2726,34849,2.0
2727,2604,2.0
2728,53896,2.0
2729,62275,2.0
2730,30113,0.0
2731,20211,2.0
2732,21677,2.0
2733,62603,2.0
2734,22408,2.0
2735,53747,2.0
2736,38192,2.0
2737,20405,2.0
2738,20702,2.0
2739,38209,2.0
2740,4225,2.0
2741,53509,2.0
2742,33258,2.0
2743,6910,1.0
2744,3544,2.0
2745,6625,2.0
2746,17765,2.0
2747,35240,2.0
2748,18495,0.0
2749,58156,5.0
2750,47108,2.0
2751,18875,2.0
2752,53947,2.0
2753,49515,2.0
2754,29138,2.0
2755,45695,2.0
2756,44845,2.0
2757,37996,2.0
2758,43824,2.0
2759,35426,2.0
2760,51178,2.0
2761,43644,2.0
2762,46419,5.0
2763,35812,2.0
2764,35866,0.0
2765,1272,2.0
2766,8866,2.0
2767,5298,2.0
2768,46719,2.0
2769,36253,0.0
2770,11276,2.0
2771,30398,2.0
2772,6672,5.0
2773,32618,2.0
2774,26986,2.0
2775,55119,1.0
2776,535,2.0
2777,22707,2.0
2778,11519,2.0
2779,61472,2.0
2780,44051,2.0
2781,30136,2.0
2782,10420,2.0
2783,43654,2.0
2784,6976,2.0
2785,12961,2.0
2786,13794,2.0
2787,45893,2.0
2788,21025,2.0
2789,30649,2.0
2790,7570,2.0
2791,37804,2.0
2792,48064,2.0
2793,44691,2.0
2794,38205,2.0
2795,30873,2.0
2796,42516,2.0
2797,38604,2.0
2798,19268,2.0
2799,30034,2.0
2800,6545,5.0
2801,60573,2.0
2802,57798,5.0
2803,1172,2.0
2804,44723,2.0
2805,54887,2.0
2806,58607,2.0
2807,22112,2.0
2808,54591,2.0
2809,47895,2.0
2810,22101,2.0
2811,16774,2.0
2812,11288,2.0
2813,31398,2.0
2814,61111,2.0
2815,59289,2.0
2816,61809,2.0
2817,62718,2.0
2818,41952,5.0
2819,59332,2.0
2820,51565,2.0
2821,62341,2.0
2822,19006,2.0
2823,36587,2.0
2824,59780,2.0
2825,47848,2.0
2826,19015,2.0
2827,18144,2.0
2828,4421,5.0
2829,27951,2.0
2830,9303,2.0
2831,42330,2.0
2832,20436,2.0
2833,25252,2.0
2834,11616,5.0
2835,4071,2.0
2836,10191,2.0
2837,33790,2.0
2838,55284,2.0
2839,14811,2.0
2840,26085,2.0
2841,38670,2.0
2842,36799,2.0
2843,12138,2.0
2844,7790,2.0
2845,11417,2.0
2846,60040,2.0
2847,8922,2.0
2848,62798,2.0
2849,33250,2.0
2850,44581,2.0
2851,53949,2.0
2852,38780,2.0
2853,30884,2.0
2854,13496,1.0
2855,14854,2.0
2856,55596,2.0
2857,38253,2.0
2858,29035,2.0
2859,46405,2.0
2860,40108,2.0
2861,38376,2.0
2862,11053,2.0
2863,3325,2.0
2864,62285,2.0
2865,35450,2.0
2866,8191,1.0
2867,45197,2.0
2868,39588,2.0
2869,20668,5.0
2870,20282,2.0
2871,42451,2.0
2872,56198,2.0
2873,56110,2.0
2874,49613,2.0
2875,58106,2.0
2876,41425,2.0
2877,30087,2.0
2878,11626,2.0
2879,52839,2.0
2880,50241,2.0
2881,23019,2.0
2882,14867,0.0
2883,57648,2.0
2884,32185,2.0
2885,26564,2.0
2886,31042,2.0
2887,23156,2.0
2888,11161,2.0
2889,23180,2.0
2890,59522,5.0
2891,15626,2.0
2892,36624,2.0
2893,35416,2.0
